Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
RSRTC - 194408,Express Non AC Seater 2+3,12:35,15:30,02h 55m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 157455,Volvo A/C Seater (2+2),13:00,15:45,02h 45m,INR 339,22 Seats available,4.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 190571,Express Non AC Seater 2+3,13:15,16:40,03h 25m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 188046,Express Non AC Seater 2+3,14:15,17:30,03h 15m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 199305,Express Non AC Seater 2+3,14:30,17:40,03h 10m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 146140,Volvo A/C Seater (2+2),14:46,17:35,02h 49m,INR 339,22 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 169078,NON AC Seater / Sleeper 2+1,15:00,18:00,03h 00m,INR 235,36 Seats available,4.7,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 190572,Express Non AC Seater 2+3,16:15,19:30,03h 15m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 194178,Volvo A/C Seater (2+2),16:30,19:15,02h 45m,INR 339,17 Seats available,4.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 160785,Volvo A/C Seater (2+2),17:30,20:15,02h 45m,INR 339,31 Seats available,2.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 190951,Express Non AC Seater 2+3,18:00,21:15,03h 15m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 193481,Express Non AC Seater 2+3,18:30,21:30,03h 00m,INR 167,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,11:00,14:40,03h 40m,INR 270,36 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),14:00,17:20,03h 20m,INR 370,40 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),15:30,19:30,04h 00m,INR 270,39 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,NON A/C Seater/ Sleeper (2+1),15:30,19:30,04h 00m,INR 408,32 Seats available,3.6,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,21:45,04h 45m,INR 270,39 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
